Event Time,Message,Log group,Log stream
2023-07-13T19:06:54.199+05:30,"START RequestId: fcaaad96-8b0f-468d-9f87-d3b483bf76c8 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.203+05:30,"2023-07-13T13:36:54.203Z	fcaaad96-8b0f-468d-9f87-d3b483bf76c8	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.217+05:30,"END RequestId: fcaaad96-8b0f-468d-9f87-d3b483bf76c8
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.217+05:30,"REPORT RequestId: fcaaad96-8b0f-468d-9f87-d3b483bf76c8	Duration: 18.20 ms	Billed Duration: 19 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.414+05:30,"START RequestId: 1ad0db99-ba2f-4c02-83ed-9512bd90e919 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.418+05:30,"2023-07-13T13:36:54.418Z	1ad0db99-ba2f-4c02-83ed-9512bd90e919	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.420+05:30,"END RequestId: 1ad0db99-ba2f-4c02-83ed-9512bd90e919
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.420+05:30,"REPORT RequestId: 1ad0db99-ba2f-4c02-83ed-9512bd90e919	Duration: 6.53 ms	Billed Duration: 7 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.429+05:30,"START RequestId: 7d0fed8c-6764-4a3e-8936-80c9783f7ed3 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.438+05:30,"2023-07-13T13:36:54.438Z	7d0fed8c-6764-4a3e-8936-80c9783f7ed3	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.440+05:30,"END RequestId: 7d0fed8c-6764-4a3e-8936-80c9783f7ed3
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.440+05:30,"REPORT RequestId: 7d0fed8c-6764-4a3e-8936-80c9783f7ed3	Duration: 10.79 ms	Billed Duration: 11 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.461+05:30,"START RequestId: 6a46acce-c861-4068-b2cc-a13791a0d5a2 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.465+05:30,"2023-07-13T13:36:54.465Z	6a46acce-c861-4068-b2cc-a13791a0d5a2	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.497+05:30,"END RequestId: 6a46acce-c861-4068-b2cc-a13791a0d5a2
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.497+05:30,"REPORT RequestId: 6a46acce-c861-4068-b2cc-a13791a0d5a2	Duration: 35.79 ms	Billed Duration: 36 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.593+05:30,"START RequestId: f716846e-72ed-4cb7-bd2a-7d60e0a6dbe7 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.678+05:30,"2023-07-13T13:36:54.678Z	f716846e-72ed-4cb7-bd2a-7d60e0a6dbe7	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.757+05:30,"END RequestId: f716846e-72ed-4cb7-bd2a-7d60e0a6dbe7
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.757+05:30,"REPORT RequestId: f716846e-72ed-4cb7-bd2a-7d60e0a6dbe7	Duration: 163.66 ms	Billed Duration: 164 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.761+05:30,"START RequestId: 5d5bb0b0-2a77-46d3-ba2d-12db27d36fab Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.800+05:30,"2023-07-13T13:36:54.800Z	5d5bb0b0-2a77-46d3-ba2d-12db27d36fab	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.817+05:30,"END RequestId: 5d5bb0b0-2a77-46d3-ba2d-12db27d36fab
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.817+05:30,"REPORT RequestId: 5d5bb0b0-2a77-46d3-ba2d-12db27d36fab	Duration: 55.60 ms	Billed Duration: 56 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.827+05:30,"START RequestId: 72c30788-0e62-4296-917f-df8145ef7502 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.840+05:30,"2023-07-13T13:36:54.840Z	72c30788-0e62-4296-917f-df8145ef7502	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.842+05:30,"END RequestId: 72c30788-0e62-4296-917f-df8145ef7502
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.842+05:30,"REPORT RequestId: 72c30788-0e62-4296-917f-df8145ef7502	Duration: 15.41 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 104 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:54.849+05:30,"START RequestId: ed48e64d-698c-4c49-9d13-84b2c4f966c3 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:06:47.925+05:30,"START RequestId: 085e0342-f6b7-4b6a-bf72-ffc86974d266 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.928+05:30,"2023-07-13T13:36:47.928Z	085e0342-f6b7-4b6a-bf72-ffc86974d266	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.930+05:30,"END RequestId: 085e0342-f6b7-4b6a-bf72-ffc86974d266
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.930+05:30,"REPORT RequestId: 085e0342-f6b7-4b6a-bf72-ffc86974d266	Duration: 5.16 ms	Billed Duration: 6 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.966+05:30,"START RequestId: dad85d4a-da29-4677-8115-64407bc1a024 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.970+05:30,"2023-07-13T13:36:47.970Z	dad85d4a-da29-4677-8115-64407bc1a024	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.972+05:30,"END RequestId: dad85d4a-da29-4677-8115-64407bc1a024
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:47.972+05:30,"REPORT RequestId: dad85d4a-da29-4677-8115-64407bc1a024	Duration: 5.81 ms	Billed Duration: 6 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.276+05:30,"START RequestId: 408c2755-7512-4f11-a78f-9559e2a141fc Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.280+05:30,"2023-07-13T13:36:48.280Z	408c2755-7512-4f11-a78f-9559e2a141fc	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.286+05:30,"END RequestId: 408c2755-7512-4f11-a78f-9559e2a141fc
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.286+05:30,"REPORT RequestId: 408c2755-7512-4f11-a78f-9559e2a141fc	Duration: 9.96 ms	Billed Duration: 10 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.445+05:30,"START RequestId: becca3c2-e094-4ebd-a590-fe3626ae5a24 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.449+05:30,"2023-07-13T13:36:48.449Z	becca3c2-e094-4ebd-a590-fe3626ae5a24	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.466+05:30,"END RequestId: becca3c2-e094-4ebd-a590-fe3626ae5a24
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.466+05:30,"REPORT RequestId: becca3c2-e094-4ebd-a590-fe3626ae5a24	Duration: 20.64 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.470+05:30,"START RequestId: aa54bc84-ceb9-4db3-a428-74159dca51c2 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.487+05:30,"2023-07-13T13:36:48.487Z	aa54bc84-ceb9-4db3-a428-74159dca51c2	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.490+05:30,"END RequestId: aa54bc84-ceb9-4db3-a428-74159dca51c2
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.490+05:30,"REPORT RequestId: aa54bc84-ceb9-4db3-a428-74159dca51c2	Duration: 19.57 ms	Billed Duration: 20 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.515+05:30,"START RequestId: 259c9c4f-a172-4cbe-807f-c93a07f16843 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.519+05:30,"2023-07-13T13:36:48.519Z	259c9c4f-a172-4cbe-807f-c93a07f16843	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.526+05:30,"END RequestId: 259c9c4f-a172-4cbe-807f-c93a07f16843
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.526+05:30,"REPORT RequestId: 259c9c4f-a172-4cbe-807f-c93a07f16843	Duration: 11.08 ms	Billed Duration: 12 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.615+05:30,"START RequestId: bd5c5a11-984b-41c5-9c07-fc434ca97071 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.618+05:30,"2023-07-13T13:36:48.618Z	bd5c5a11-984b-41c5-9c07-fc434ca97071	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.626+05:30,"END RequestId: bd5c5a11-984b-41c5-9c07-fc434ca97071
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.626+05:30,"REPORT RequestId: bd5c5a11-984b-41c5-9c07-fc434ca97071	Duration: 11.52 ms	Billed Duration: 12 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.690+05:30,"START RequestId: 80457e17-322f-4517-a709-975db32c60b0 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.694+05:30,"2023-07-13T13:36:48.694Z	80457e17-322f-4517-a709-975db32c60b0	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.706+05:30,"END RequestId: 80457e17-322f-4517-a709-975db32c60b0
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.706+05:30,"REPORT RequestId: 80457e17-322f-4517-a709-975db32c60b0	Duration: 15.77 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.738+05:30,"START RequestId: 0adc0c1f-20ed-46fd-8050-9129eab8bcb4 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.742+05:30,"2023-07-13T13:36:48.742Z	0adc0c1f-20ed-46fd-8050-9129eab8bcb4	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.746+05:30,"END RequestId: 0adc0c1f-20ed-46fd-8050-9129eab8bcb4
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:48.746+05:30,"REPORT RequestId: 0adc0c1f-20ed-46fd-8050-9129eab8bcb4	Duration: 7.72 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.063+05:30,"START RequestId: 75600918-b79e-4f29-ac08-13a25ec81d0b Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.066+05:30,"2023-07-13T13:36:49.066Z	75600918-b79e-4f29-ac08-13a25ec81d0b	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.068+05:30,"END RequestId: 75600918-b79e-4f29-ac08-13a25ec81d0b
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.068+05:30,"REPORT RequestId: 75600918-b79e-4f29-ac08-13a25ec81d0b	Duration: 4.85 ms	Billed Duration: 5 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.171+05:30,"START RequestId: cf9ac0b7-3850-4e8e-b2c8-269da4dfc602 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.174+05:30,"2023-07-13T13:36:49.174Z	cf9ac0b7-3850-4e8e-b2c8-269da4dfc602	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.186+05:30,"END RequestId: cf9ac0b7-3850-4e8e-b2c8-269da4dfc602
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.186+05:30,"REPORT RequestId: cf9ac0b7-3850-4e8e-b2c8-269da4dfc602	Duration: 15.69 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.205+05:30,"START RequestId: 8e5e3996-3bb6-4bb2-94a7-d85b9628b807 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.209+05:30,"2023-07-13T13:36:49.209Z	8e5e3996-3bb6-4bb2-94a7-d85b9628b807	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.227+05:30,"END RequestId: 8e5e3996-3bb6-4bb2-94a7-d85b9628b807
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.227+05:30,"REPORT RequestId: 8e5e3996-3bb6-4bb2-94a7-d85b9628b807	Duration: 21.14 ms	Billed Duration: 22 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.235+05:30,"START RequestId: 8d387577-efcf-4cba-b6c4-9c1d97699c98 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.239+05:30,"2023-07-13T13:36:49.239Z	8d387577-efcf-4cba-b6c4-9c1d97699c98	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.246+05:30,"END RequestId: 8d387577-efcf-4cba-b6c4-9c1d97699c98
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.246+05:30,"REPORT RequestId: 8d387577-efcf-4cba-b6c4-9c1d97699c98	Duration: 10.95 ms	Billed Duration: 11 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.287+05:30,"START RequestId: 5f412201-cf4a-45ab-8e32-1d2ba634d822 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.290+05:30,"2023-07-13T13:36:49.290Z	5f412201-cf4a-45ab-8e32-1d2ba634d822	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.307+05:30,"END RequestId: 5f412201-cf4a-45ab-8e32-1d2ba634d822
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.307+05:30,"REPORT RequestId: 5f412201-cf4a-45ab-8e32-1d2ba634d822	Duration: 19.91 ms	Billed Duration: 20 ms	Memory Size: 128 MB	Max Memory Used: 99 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.313+05:30,"START RequestId: 2cb50266-1ec7-4037-bcdd-c11b36c7ed48 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.326+05:30,"2023-07-13T13:36:49.326Z	2cb50266-1ec7-4037-bcdd-c11b36c7ed48	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.329+05:30,"END RequestId: 2cb50266-1ec7-4037-bcdd-c11b36c7ed48
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.329+05:30,"REPORT RequestId: 2cb50266-1ec7-4037-bcdd-c11b36c7ed48	Duration: 16.08 ms	Billed Duration: 17 ms	Memory Size: 128 MB	Max Memory Used: 100 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.336+05:30,"START RequestId: a8095e76-da86-45ee-910c-a778151abc6d Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.348+05:30,"2023-07-13T13:36:49.348Z	a8095e76-da86-45ee-910c-a778151abc6d	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.367+05:30,"END RequestId: a8095e76-da86-45ee-910c-a778151abc6d
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
2023-07-13T19:06:49.367+05:30,"REPORT RequestId: a8095e76-da86-45ee-910c-a778151abc6d	Duration: 30.36 ms	Billed Duration: 31 ms	Memory Size: 128 MB	Max Memory Used: 100 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]25238b1dbb23455aa45703e189e4f1e2
